ILCE;KAPINO;ENLEM;ACIKLAMA;ILCEID;MAHALLE;MAHALLEID;ADI;BOYLAM;YOL
TİRE;;38.020102837768;;997;ORTAKÖY;;Tire Afet ve Acil Durum Toplanma Alanı;27.681115857392;
TİRE;;38.010062718151;;997;MEHMETLER;;Tire Afet ve Acil Durum Toplanma Alanı;27.501449781791;
TİRE;;38.05245857331;;997;ALAYLI;;Tire Afet ve Acil Durum Toplanma Alanı;27.582679304249;
TİRE;;38.029626787523;;997;YEMİŞLER;;Tire Afet ve Acil Durum Toplanma Alanı;27.680358846387;
TORBALI;;38.095102203751;;9;NAİME;;Torbali Afet ve Acil Durum Toplanma Alanı;27.435352982277;
TORBALI;;38.138543859353;;9;ÖZBEY;;Torbali Afet ve Acil Durum Toplanma Alanı;27.319326497858;
TORBALI;;38.146653870391;;9;KARŞIYAKA;;Torbali Afet ve Acil Durum Toplanma Alanı;27.372506217066;
TORBALI;;38.144871911146;;9;ŞEHİTLER;;Torbali Afet ve Acil Durum Toplanma Alanı;27.404556058106;
TORBALI;;38.160527779601;;9;ERTUĞRUL;;Torbali Afet ve Acil Durum Toplanma Alanı;27.355516280685;
TORBALI;;38.239708400796;;9;GAZİ MUSTAFA KEMAL;;Torbali Afet ve Acil Durum Toplanma Alanı;27.390715975792;
TORBALI;;38.120550963147;;9;YENİKÖY;;Torbali Afet ve Acil Durum Toplanma Alanı;27.329122478135;
TORBALI;;38.249592414005;;9;ORMANKÖY;;Torbali Afet ve Acil Durum Toplanma Alanı;27.456035631993;
TORBALI;;38.250056214459;;9;TÜRKMENKÖY;;Torbali Afet ve Acil Durum Toplanma Alanı;27.259341618284;
TORBALI;;38.214513470442;;9;KUŞÇUBURUN;;Torbali Afet ve Acil Durum Toplanma Alanı;27.329313323701;
TORBALI;;38.117981093793;;9;KIRBAŞ;;Torbali Afet ve Acil Durum Toplanma Alanı;27.446242890244;
TORBALI;;38.19557347422;;9;PANCAR;;Torbali Afet ve Acil Durum Toplanma Alanı;27.235421828318;
TORBALI;;38.120829035382;;9;PAMUKYAZI;;Torbali Afet ve Acil Durum Toplanma Alanı;27.402046109465;
TORBALI;;38.234408357597;;9;YAZIBAŞI;;Torbali Afet ve Acil Durum Toplanma Alanı;27.320152337757;
TORBALI;;38.197297465303;;9;KAZIM KARABEKİR;;Torbali Afet ve Acil Durum Toplanma Alanı;27.235588824074;
TORBALI;;38.088789233586;;9;TULUM;;Torbali Afet ve Acil Durum Toplanma Alanı;27.432140007958;
TORBALI;;38.158515800208;;9;YEDİ EYLÜL;;Torbali Afet ve Acil Durum Toplanma Alanı;27.36438823837;
TORBALI;;38.10897812467;;9;19 MAYIS;;Torbali Afet ve Acil Durum Toplanma Alanı;27.42919999088;
TORBALI;;38.172751710444;;9;TORBALI;;Torbali Afet ve Acil Durum Toplanma Alanı;27.349929288598;
TORBALI;;38.137122926097;;9;YENİ;;Torbali Afet ve Acil Durum Toplanma Alanı;27.377894204431;
TORBALI;;38.245101247081;;9;İNÖNÜ;;Torbali Afet ve Acil Durum Toplanma Alanı;27.266165591663;
TORBALI;;38.250263235318;;9;FEVZİ ÇAKMAK;;Torbali Afet ve Acil Durum Toplanma Alanı;27.281274507695;
TORBALI;;38.218167572022;;9;DÜVERLİK;;Torbali Afet ve Acil Durum Toplanma Alanı;27.449418716035;
TORBALI;;38.150975828129;;9;MURATBEY;;Torbali Afet ve Acil Durum Toplanma Alanı;27.353938303165;
URLA;;38.371926152268;;18;ÇAMLIÇAY;;Urla Afet ve Acil Durum Toplanma Alanı;26.855393437334;
URLA;;38.371646154116;;18;ÇAMLIÇAY;;Urla Afet ve Acil Durum Toplanma Alanı;26.855635437046;
URLA;;38.303873173757;;18;BİRGİ;;Urla Afet ve Acil Durum Toplanma Alanı;26.555457064796;
URLA;;38.352942169273;;18;ATATÜRK;;Urla Afet ve Acil Durum Toplanma Alanı;26.780169846856;
URLA;;38.365123168099;;18;M.FEVZİ ÇAKMAK;;Urla Afet ve Acil Durum Toplanma Alanı;26.8377265374;
URLA;;38.352995197274;;18;KALABAK;;Urla Afet ve Acil Durum Toplanma Alanı;26.806041717957;
URLA;;38.275734628003;;18;BADEMLER;;Urla Afet ve Acil Durum Toplanma Alanı;26.831339726326;
URLA;;38.328724275537;;18;RÜSTEM;;Urla Afet ve Acil Durum Toplanma Alanı;26.762196980303;
URLA;;38.320129327191;;18;NAİPLİ;;Urla Afet ve Acil Durum Toplanma Alanı;26.769139961663;
URLA;;38.308854290554;;18;İÇMELER;;Urla Afet ve Acil Durum Toplanma Alanı;26.682387416436;
URLA;;38.335307262558;;18;YENİKENT;;Urla Afet ve Acil Durum Toplanma Alanı;26.782224868824;
URLA;;38.323343311019;;18;YELALTI;;Urla Afet ve Acil Durum Toplanma Alanı;26.768894956103;
URLA;;38.299995412828;;18;KUŞÇULAR;;Urla Afet ve Acil Durum Toplanma Alanı;26.751187088031;
URLA;;38.283617277325;;18;UZUNKUYU;;Urla Afet ve Acil Durum Toplanma Alanı;26.55282111546;
URLA;;38.32347324433;;18;TORASAN;;Urla Afet ve Acil Durum Toplanma Alanı;26.709370255237;
URLA;;38.283525286302;;18;ZEYTİNLER;;Urla Afet ve Acil Durum Toplanma Alanı;26.56154707201;
URLA;;38.322357103101;;18;BARBAROS;;Urla Afet ve Acil Durum Toplanma Alanı;26.57819691704;
URLA;;38.426494561646;;18;BALIKLIOVA;;Urla Afet ve Acil Durum Toplanma Alanı;26.578520724461;
URLA;;38.318414326409;;18;SIRA;;Urla Afet ve Acil Durum Toplanma Alanı;26.760139009;
URLA;;38.380772914154;;18;ÖZBEK;;Urla Afet ve Acil Durum Toplanma Alanı;26.68029129823;
URLA;;38.401671870852;;18;GÜVENDİK;;Urla Afet ve Acil Durum Toplanma Alanı;26.739226965883;
URLA;;38.386285961146;;18;DENİZLİ;;Urla Afet ve Acil Durum Toplanma Alanı;26.749261942803;
URLA;;38.326297283171;;18;YAKA;;Urla Afet ve Acil Durum Toplanma Alanı;26.758315005083;
URLA;;38.258128554762;;18;YAĞCILAR;;Urla Afet ve Acil Durum Toplanma Alanı;26.681185514075;
URLA;;38.363084101259;;18;İSKELE;;Urla Afet ve Acil Durum Toplanma Alanı;26.766785896729;
URLA;;38.363200184824;;18;ŞİRİNKENT;;Urla Afet ve Acil Durum Toplanma Alanı;26.842831515018;
URLA;;38.297619485734;;18;OVACIK;;Urla Afet ve Acil Durum Toplanma Alanı;26.805613817892;
URLA;;38.228550715512;;18;DEMİRCİLİ;;Urla Afet ve Acil Durum Toplanma Alanı;26.686868538869;
URLA;;38.298871165301;;18;NOHUTALAN;;Urla Afet ve Acil Durum Toplanma Alanı;26.525551225272;
URLA;;38.324379292498;;18;ALTINTAŞ;;Urla Afet ve Acil Durum Toplanma Alanı;26.757995009153;
URLA;;38.331348269143;;18;YENİKENT;;Urla Afet ve Acil Durum Toplanma Alanı;26.768911942542;
URLA;;38.240170449713;;18;ZEYTİNELİ;;Urla Afet ve Acil Durum Toplanma Alanı;26.504383439167;
